1, none, minecraft:the_void, AMBIENT, alexsmobs:fly, 10, 2, 3
3000, none, byg:skyris_vale, CREATURE, minecraft:pig, 10, 4, 4
3001, none, byg:skyris_vale, CREATURE, minecraft:rabbit, 10, 2, 3
3002, none, byg:skyris_vale, CREATURE, minecraft:sheep, 12, 4, 4
3003, none, byg:skyris_vale, AMBIENT, alexsmobs:fly, 10, 2, 3
3004, none, byg:skyris_vale, AMBIENT, minecraft:bat, 10, 8, 8
3005, none, byg:skyris_vale, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
3006, forest, byg:redwood_thicket, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
3007, forest, byg:redwood_thicket, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
3008, forest, byg:redwood_thicket, MONSTER, minecraft:creeper, 30, 4, 4
3009, forest, byg:redwood_thicket, MONSTER, minecraft:enderman, 5, 1, 4
3010, forest, byg:redwood_thicket, MONSTER, minecraft:skeleton, 30, 4, 4
3011, forest, byg:redwood_thicket, MONSTER, minecraft:slime, 30, 4, 4
3012, forest, byg:redwood_thicket, MONSTER, minecraft:spider, 30, 4, 4
3013, forest, byg:redwood_thicket, MONSTER, minecraft:witch, 5, 1, 1
3014, forest, byg:redwood_thicket, MONSTER, minecraft:zombie, 30, 4, 4
3015, forest, byg:redwood_thicket, MONSTER, minecraft:zombie_villager, 10, 1, 1
3016, forest, byg:redwood_thicket, MONSTER, quark:stoneling, 10, 1, 1
3017, forest, byg:redwood_thicket, MONSTER, quark:toretoise, 10, 2, 4
3018, forest, byg:redwood_thicket, CREATURE, alexsmobs:blue_jay, 16, 2, 4
3019, forest, byg:redwood_thicket, CREATURE, alexsmobs:grizzly_bear, 20, 2, 3
3020, forest, byg:redwood_thicket, CREATURE, alexsmobs:raccoon, 10, 2, 4
3021, forest, byg:redwood_thicket, CREATURE, alexsmobs:skunk, 10, 1, 2
3022, forest, byg:redwood_thicket, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
3023, forest, byg:redwood_thicket, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3024, forest, byg:redwood_thicket, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3025, forest, byg:redwood_thicket, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3026, forest, byg:redwood_thicket, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3027, forest, byg:redwood_thicket, CREATURE, crittersandcompanions:ferret, 10, 2, 3
3028, forest, byg:redwood_thicket, CREATURE, crittersandcompanions:jumping_spider, 20, 1, 2
3029, forest, byg:redwood_thicket, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
3030, forest, byg:redwood_thicket, CREATURE, hexerei:crow, 20, 2, 5
3031, forest, byg:redwood_thicket, CREATURE, minecraft:chicken, 10, 4, 4
3032, forest, byg:redwood_thicket, CREATURE, minecraft:cow, 10, 4, 4
3033, forest, byg:redwood_thicket, CREATURE, minecraft:pig, 10, 4, 4
3034, forest, byg:redwood_thicket, CREATURE, minecraft:rabbit, 10, 2, 3
3035, forest, byg:redwood_thicket, CREATURE, minecraft:sheep, 12, 4, 4
3036, forest, byg:redwood_thicket, CREATURE, minecraft:wolf, 10, 4, 4
3037, forest, byg:redwood_thicket, AMBIENT, alexsmobs:fly, 10, 2, 3
3038, forest, byg:redwood_thicket, AMBIENT, minecraft:bat, 10, 8, 8
3039, forest, byg:redwood_thicket, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
3040, icy, byg:frosted_taiga, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
3041, icy, byg:frosted_taiga, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
3042, icy, byg:frosted_taiga, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
3043, icy, byg:frosted_taiga, MONSTER, creeperoverhaul:snowy_creeper, 30, 2, 2
3044, icy, byg:frosted_taiga, MONSTER, minecraft:enderman, 5, 1, 4
3045, icy, byg:frosted_taiga, MONSTER, minecraft:skeleton, 30, 4, 4
3046, icy, byg:frosted_taiga, MONSTER, minecraft:slime, 30, 4, 4
3047, icy, byg:frosted_taiga, MONSTER, minecraft:spider, 30, 4, 4
3048, icy, byg:frosted_taiga, MONSTER, minecraft:witch, 5, 1, 1
3049, icy, byg:frosted_taiga, MONSTER, minecraft:zombie, 30, 4, 4
3050, icy, byg:frosted_taiga, MONSTER, minecraft:zombie_villager, 10, 1, 1
3051, icy, byg:frosted_taiga, MONSTER, quark:stoneling, 10, 1, 1
3052, icy, byg:frosted_taiga, MONSTER, quark:toretoise, 10, 2, 4
3053, icy, byg:frosted_taiga, CREATURE, alexsmobs:snow_leopard, 18, 1, 2
3054, icy, byg:frosted_taiga, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3055, icy, byg:frosted_taiga, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3056, icy, byg:frosted_taiga, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3057, icy, byg:frosted_taiga, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3058, icy, byg:frosted_taiga, CREATURE, crittersandcompanions:shima_enaga, 30, 2, 3
3059, icy, byg:frosted_taiga, CREATURE, environmental:yak, 15, 2, 4
3060, icy, byg:frosted_taiga, CREATURE, minecraft:chicken, 10, 4, 4
3061, icy, byg:frosted_taiga, CREATURE, minecraft:cow, 10, 4, 4
3062, icy, byg:frosted_taiga, CREATURE, minecraft:fox, 10, 2, 4
3063, icy, byg:frosted_taiga, CREATURE, minecraft:pig, 10, 4, 4
3064, icy, byg:frosted_taiga, CREATURE, minecraft:rabbit, 10, 2, 3
3065, icy, byg:frosted_taiga, CREATURE, minecraft:sheep, 12, 4, 4
3066, icy, byg:frosted_taiga, CREATURE, minecraft:wolf, 10, 4, 4
3067, icy, byg:frosted_taiga, CREATURE, mythicmounts:acencia, 15, 2, 3
3068, icy, byg:frosted_taiga, CREATURE, environmental:reindeer, 15, 1, 2
3069, icy, byg:frosted_taiga, AMBIENT, alexsmobs:fly, 10, 2, 3
3070, icy, byg:frosted_taiga, AMBIENT, minecraft:bat, 10, 8, 8
3071, icy, byg:frosted_taiga, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
3072, icy, byg:frosted_coniferous_forest, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
3073, icy, byg:frosted_coniferous_forest, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
3074, icy, byg:frosted_coniferous_forest, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
3075, icy, byg:frosted_coniferous_forest, MONSTER, creeperoverhaul:snowy_creeper, 30, 2, 2
3076, icy, byg:frosted_coniferous_forest, MONSTER, creeperoverhaul:spruce_creeper, 30, 2, 2
3077, icy, byg:frosted_coniferous_forest, MONSTER, minecraft:enderman, 5, 1, 4
3078, icy, byg:frosted_coniferous_forest, MONSTER, minecraft:husk, 30, 4, 4
3079, icy, byg:frosted_coniferous_forest, MONSTER, minecraft:skeleton, 30, 4, 4
3080, icy, byg:frosted_coniferous_forest, MONSTER, minecraft:slime, 30, 4, 4
3081, icy, byg:frosted_coniferous_forest, MONSTER, minecraft:spider, 30, 4, 4
3082, icy, byg:frosted_coniferous_forest, MONSTER, minecraft:witch, 5, 1, 1
3083, icy, byg:frosted_coniferous_forest, MONSTER, minecraft:zombie_villager, 25, 1, 1
3084, icy, byg:frosted_coniferous_forest, MONSTER, quark:stoneling, 10, 1, 1
3085, icy, byg:frosted_coniferous_forest, MONSTER, quark:toretoise, 10, 2, 4
3086, icy, byg:frosted_coniferous_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
3087, icy, byg:frosted_coniferous_forest, CREATURE, alexsmobs:grizzly_bear, 20, 2, 3
3088, icy, byg:frosted_coniferous_forest, CREATURE, alexsmobs:moose, 30, 3, 4
3089, icy, byg:frosted_coniferous_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
3090, icy, byg:frosted_coniferous_forest, CREATURE, alexsmobs:snow_leopard, 18, 1, 2
3091, icy, byg:frosted_coniferous_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3092, icy, byg:frosted_coniferous_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3093, icy, byg:frosted_coniferous_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3094, icy, byg:frosted_coniferous_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3095, icy, byg:frosted_coniferous_forest, CREATURE, crittersandcompanions:shima_enaga, 30, 2, 3
3096, icy, byg:frosted_coniferous_forest, CREATURE, minecraft:chicken, 10, 4, 4
3097, icy, byg:frosted_coniferous_forest, CREATURE, minecraft:cow, 10, 4, 4
3098, icy, byg:frosted_coniferous_forest, CREATURE, minecraft:fox, 10, 2, 4
3099, icy, byg:frosted_coniferous_forest, CREATURE, minecraft:pig, 10, 4, 4
3100, icy, byg:frosted_coniferous_forest, CREATURE, minecraft:rabbit, 10, 2, 3
3101, icy, byg:frosted_coniferous_forest, CREATURE, minecraft:sheep, 12, 4, 4
3102, icy, byg:frosted_coniferous_forest, CREATURE, minecraft:wolf, 10, 4, 4
3103, icy, byg:frosted_coniferous_forest, CREATURE, mythicmounts:direwolf, 15, 2, 4
3104, icy, byg:frosted_coniferous_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
3105, icy, byg:frosted_coniferous_forest, AMBIENT, minecraft:bat, 10, 8, 8
3106, icy, byg:frosted_coniferous_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
3107, forest, byg:fragment_forest, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
3108, forest, byg:fragment_forest, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
3109, forest, byg:fragment_forest, MONSTER, minecraft:creeper, 30, 4, 4
3110, forest, byg:fragment_forest, MONSTER, minecraft:enderman, 5, 1, 4
3111, forest, byg:fragment_forest, MONSTER, minecraft:skeleton, 30, 4, 4
3112, forest, byg:fragment_forest, MONSTER, minecraft:slime, 30, 4, 4
3113, forest, byg:fragment_forest, MONSTER, minecraft:spider, 30, 4, 4
3114, forest, byg:fragment_forest, MONSTER, minecraft:witch, 5, 1, 1
3115, forest, byg:fragment_forest, MONSTER, minecraft:zombie, 30, 4, 4
3116, forest, byg:fragment_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
3117, forest, byg:fragment_forest, MONSTER, quark:stoneling, 10, 1, 1
3118, forest, byg:fragment_forest, MONSTER, quark:toretoise, 10, 2, 4
3119, forest, byg:fragment_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
3120, forest, byg:fragment_forest, CREATURE, alexsmobs:grizzly_bear, 20, 2, 3
3121, forest, byg:fragment_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
3122, forest, byg:fragment_forest, CREATURE, alexsmobs:skunk, 10, 1, 2
3123, forest, byg:fragment_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
3124, forest, byg:fragment_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3125, forest, byg:fragment_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3126, forest, byg:fragment_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3127, forest, byg:fragment_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3128, forest, byg:fragment_forest, CREATURE, crittersandcompanions:ferret, 5, 2, 3
3129, forest, byg:fragment_forest, CREATURE, crittersandcompanions:jumping_spider, 20, 1, 2
3130, forest, byg:fragment_forest, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
3131, forest, byg:fragment_forest, CREATURE, hexerei:crow, 20, 2, 5
3132, forest, byg:fragment_forest, CREATURE, minecraft:chicken, 10, 4, 4
3133, forest, byg:fragment_forest, CREATURE, minecraft:chicken, 10, 4, 4
3134, forest, byg:fragment_forest, CREATURE, minecraft:cow, 10, 4, 4
3135, forest, byg:fragment_forest, CREATURE, minecraft:ocelot, 10, 1, 1
3136, forest, byg:fragment_forest, CREATURE, minecraft:parrot, 30, 1, 2
3137, forest, byg:fragment_forest, CREATURE, minecraft:pig, 10, 4, 4
3138, forest, byg:fragment_forest, CREATURE, minecraft:sheep, 12, 4, 4
3139, forest, byg:fragment_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
3140, forest, byg:fragment_forest, AMBIENT, minecraft:bat, 10, 8, 8
3141, forest, byg:fragment_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
3142, none, byg:tropical_rainforest, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
3143, none, byg:tropical_rainforest, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
3144, none, byg:tropical_rainforest, MONSTER, minecraft:creeper, 30, 4, 4
3145, none, byg:tropical_rainforest, MONSTER, minecraft:enderman, 5, 1, 4
3146, none, byg:tropical_rainforest, MONSTER, minecraft:skeleton, 30, 4, 4
3147, none, byg:tropical_rainforest, MONSTER, minecraft:slime, 30, 4, 4
3148, none, byg:tropical_rainforest, MONSTER, minecraft:spider, 30, 4, 4
3149, none, byg:tropical_rainforest, MONSTER, minecraft:witch, 5, 1, 1
3150, none, byg:tropical_rainforest, MONSTER, minecraft:zombie, 30, 4, 4
3151, none, byg:tropical_rainforest, MONSTER, minecraft:zombie_villager, 10, 1, 1
3152, none, byg:tropical_rainforest, MONSTER, quark:stoneling, 10, 1, 1
3153, none, byg:tropical_rainforest, MONSTER, quark:toretoise, 10, 2, 4
3154, none, byg:tropical_rainforest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3155, none, byg:tropical_rainforest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3156, none, byg:tropical_rainforest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3157, none, byg:tropical_rainforest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3158, none, byg:tropical_rainforest, CREATURE, minecraft:chicken, 10, 4, 4
3159, none, byg:tropical_rainforest, CREATURE, minecraft:chicken, 10, 4, 4
3160, none, byg:tropical_rainforest, CREATURE, minecraft:cow, 10, 4, 4
3161, none, byg:tropical_rainforest, CREATURE, minecraft:ocelot, 10, 1, 1
3162, none, byg:tropical_rainforest, CREATURE, minecraft:parrot, 30, 1, 2
3163, none, byg:tropical_rainforest, CREATURE, minecraft:pig, 10, 4, 4
3164, none, byg:tropical_rainforest, CREATURE, minecraft:sheep, 12, 4, 4
3165, none, byg:tropical_rainforest, CREATURE, mythicmounts:courierbird, 20, 2, 4
3166, none, byg:tropical_rainforest, AMBIENT, alexsmobs:fly, 10, 2, 3
3167, none, byg:tropical_rainforest, AMBIENT, minecraft:bat, 10, 8, 8
3168, none, byg:tropical_rainforest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
3169, none, byg:twilight_meadow, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
3170, none, byg:twilight_meadow, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
3171, none, byg:twilight_meadow, MONSTER, minecraft:creeper, 30, 4, 4
3172, none, byg:twilight_meadow, MONSTER, minecraft:enderman, 5, 1, 4
3173, none, byg:twilight_meadow, MONSTER, minecraft:skeleton, 30, 4, 4
3174, none, byg:twilight_meadow, MONSTER, minecraft:slime, 30, 4, 4
3175, none, byg:twilight_meadow, MONSTER, minecraft:spider, 30, 4, 4
3176, none, byg:twilight_meadow, MONSTER, minecraft:witch, 5, 1, 1
3177, none, byg:twilight_meadow, MONSTER, minecraft:zombie, 30, 4, 4
3178, none, byg:twilight_meadow, MONSTER, minecraft:zombie_villager, 10, 1, 1
3179, none, byg:twilight_meadow, MONSTER, quark:stoneling, 10, 1, 1
3180, none, byg:twilight_meadow, MONSTER, quark:toretoise, 10, 2, 4
3181, none, byg:twilight_meadow, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3182, none, byg:twilight_meadow, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3183, none, byg:twilight_meadow, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3184, none, byg:twilight_meadow, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3185, none, byg:twilight_meadow, CREATURE, minecraft:chicken, 10, 4, 4
3186, none, byg:twilight_meadow, CREATURE, minecraft:cow, 10, 4, 4
3187, none, byg:twilight_meadow, CREATURE, minecraft:fox, 10, 2, 4
3188, none, byg:twilight_meadow, CREATURE, minecraft:pig, 10, 4, 4
3189, none, byg:twilight_meadow, CREATURE, minecraft:sheep, 12, 4, 4
3190, none, byg:twilight_meadow, CREATURE, minecraft:wolf, 10, 4, 4
3191, none, byg:twilight_meadow, AMBIENT, alexsmobs:fly, 10, 2, 3
3192, none, byg:twilight_meadow, AMBIENT, minecraft:bat, 10, 8, 8
3193, none, byg:twilight_meadow, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
3194, none, byg:weeping_witch_forest, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
3195, none, byg:weeping_witch_forest, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
3196, none, byg:weeping_witch_forest, MONSTER, minecraft:creeper, 30, 4, 4
3197, none, byg:weeping_witch_forest, MONSTER, minecraft:enderman, 5, 1, 4
3198, none, byg:weeping_witch_forest, MONSTER, minecraft:skeleton, 30, 4, 4
3199, none, byg:weeping_witch_forest, MONSTER, minecraft:slime, 30, 4, 4
3200, none, byg:weeping_witch_forest, MONSTER, minecraft:spider, 30, 4, 4
3201, none, byg:weeping_witch_forest, MONSTER, minecraft:witch, 5, 1, 1
3202, none, byg:weeping_witch_forest, MONSTER, minecraft:zombie, 30, 4, 4
3203, none, byg:weeping_witch_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
3204, none, byg:weeping_witch_forest, MONSTER, quark:stoneling, 10, 1, 1
3205, none, byg:weeping_witch_forest, MONSTER, quark:toretoise, 10, 2, 4
3206, none, byg:weeping_witch_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3207, none, byg:weeping_witch_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3208, none, byg:weeping_witch_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3209, none, byg:weeping_witch_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3210, none, byg:weeping_witch_forest, CREATURE, minecraft:chicken, 10, 4, 4
3211, none, byg:weeping_witch_forest, CREATURE, minecraft:cow, 10, 4, 4
3212, none, byg:weeping_witch_forest, CREATURE, minecraft:pig, 10, 4, 4
3213, none, byg:weeping_witch_forest, CREATURE, minecraft:sheep, 12, 4, 4
3214, none, byg:weeping_witch_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
3215, none, byg:weeping_witch_forest, AMBIENT, minecraft:bat, 10, 8, 8
3216, none, byg:weeping_witch_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
3217, none, byg:white_mangrove_marshes, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
3218, none, byg:white_mangrove_marshes, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
3219, none, byg:white_mangrove_marshes, MONSTER, minecraft:creeper, 30, 4, 4
3220, none, byg:white_mangrove_marshes, MONSTER, minecraft:enderman, 5, 1, 4
3221, none, byg:white_mangrove_marshes, MONSTER, minecraft:skeleton, 30, 4, 4
3222, none, byg:white_mangrove_marshes, MONSTER, minecraft:slime, 30, 4, 4
3223, none, byg:white_mangrove_marshes, MONSTER, minecraft:spider, 30, 4, 4
3224, none, byg:white_mangrove_marshes, MONSTER, minecraft:witch, 5, 1, 1
3225, none, byg:white_mangrove_marshes, MONSTER, minecraft:zombie, 30, 4, 4
3226, none, byg:white_mangrove_marshes, MONSTER, minecraft:zombie_villager, 10, 1, 1
3227, none, byg:white_mangrove_marshes, MONSTER, quark:stoneling, 10, 1, 1
3228, none, byg:white_mangrove_marshes, MONSTER, quark:toretoise, 10, 2, 4
3229, none, byg:white_mangrove_marshes, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3230, none, byg:white_mangrove_marshes, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3231, none, byg:white_mangrove_marshes, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3232, none, byg:white_mangrove_marshes, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3233, none, byg:white_mangrove_marshes, CREATURE, minecraft:chicken, 10, 4, 4
3234, none, byg:white_mangrove_marshes, CREATURE, minecraft:cow, 10, 4, 4
3235, none, byg:white_mangrove_marshes, CREATURE, minecraft:frog, 10, 2, 5
3236, none, byg:white_mangrove_marshes, CREATURE, minecraft:pig, 10, 4, 4
3237, none, byg:white_mangrove_marshes, CREATURE, minecraft:sheep, 12, 4, 4
3238, none, byg:white_mangrove_marshes, AMBIENT, alexsmobs:fly, 10, 2, 3
3239, none, byg:white_mangrove_marshes, AMBIENT, minecraft:bat, 10, 8, 8
3240, none, byg:white_mangrove_marshes, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
3241, forest, byg:temperate_rainforest, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
3242, forest, byg:temperate_rainforest, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
3243, forest, byg:temperate_rainforest, MONSTER, minecraft:creeper, 30, 4, 4
3244, forest, byg:temperate_rainforest, MONSTER, minecraft:enderman, 5, 1, 4
3245, forest, byg:temperate_rainforest, MONSTER, minecraft:skeleton, 30, 4, 4
3246, forest, byg:temperate_rainforest, MONSTER, minecraft:slime, 30, 4, 4
3247, forest, byg:temperate_rainforest, MONSTER, minecraft:spider, 30, 4, 4
3248, forest, byg:temperate_rainforest, MONSTER, minecraft:witch, 5, 1, 1
3249, forest, byg:temperate_rainforest, MONSTER, minecraft:zombie, 30, 4, 4
3250, forest, byg:temperate_rainforest, MONSTER, minecraft:zombie_villager, 10, 1, 1
3251, forest, byg:temperate_rainforest, MONSTER, quark:stoneling, 10, 1, 1
3252, forest, byg:temperate_rainforest, MONSTER, quark:toretoise, 10, 2, 4
3253, forest, byg:temperate_rainforest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
3254, forest, byg:temperate_rainforest, CREATURE, alexsmobs:grizzly_bear, 20, 2, 3
3255, forest, byg:temperate_rainforest, CREATURE, alexsmobs:raccoon, 10, 2, 4
3256, forest, byg:temperate_rainforest, CREATURE, alexsmobs:skunk, 10, 1, 2
3257, forest, byg:temperate_rainforest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
3258, forest, byg:temperate_rainforest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3259, forest, byg:temperate_rainforest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3260, forest, byg:temperate_rainforest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3261, forest, byg:temperate_rainforest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3262, forest, byg:temperate_rainforest, CREATURE, crittersandcompanions:jumping_spider, 20, 1, 2
3263, forest, byg:temperate_rainforest, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
3264, forest, byg:temperate_rainforest, CREATURE, hexerei:crow, 20, 2, 5
3265, forest, byg:temperate_rainforest, CREATURE, minecraft:chicken, 10, 4, 4
3266, forest, byg:temperate_rainforest, CREATURE, minecraft:cow, 10, 4, 4
3267, forest, byg:temperate_rainforest, CREATURE, minecraft:pig, 10, 4, 4
3268, forest, byg:temperate_rainforest, CREATURE, minecraft:sheep, 12, 4, 4
3269, forest, byg:temperate_rainforest, CREATURE, mythicmounts:courierbird, 20, 2, 4
3270, forest, byg:temperate_rainforest, AMBIENT, alexsmobs:fly, 10, 2, 3
3271, forest, byg:temperate_rainforest, AMBIENT, minecraft:bat, 10, 8, 8
3272, forest, byg:temperate_rainforest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
3273, forest, byg:zelkova_forest, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
3274, forest, byg:zelkova_forest, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
3275, forest, byg:zelkova_forest, MONSTER, minecraft:creeper, 30, 4, 4
3276, forest, byg:zelkova_forest, MONSTER, minecraft:enderman, 5, 1, 4
3277, forest, byg:zelkova_forest, MONSTER, minecraft:skeleton, 30, 4, 4
3278, forest, byg:zelkova_forest, MONSTER, minecraft:slime, 30, 4, 4
3279, forest, byg:zelkova_forest, MONSTER, minecraft:spider, 30, 4, 4
3280, forest, byg:zelkova_forest, MONSTER, minecraft:witch, 5, 1, 1
3281, forest, byg:zelkova_forest, MONSTER, minecraft:zombie, 30, 4, 4
3282, forest, byg:zelkova_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
3283, forest, byg:zelkova_forest, MONSTER, quark:stoneling, 10, 1, 1
3284, forest, byg:zelkova_forest, MONSTER, quark:toretoise, 10, 2, 4
3285, forest, byg:zelkova_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
3286, forest, byg:zelkova_forest, CREATURE, alexsmobs:grizzly_bear, 20, 2, 3
3287, forest, byg:zelkova_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
3288, forest, byg:zelkova_forest, CREATURE, alexsmobs:skunk, 10, 1, 2
3289, forest, byg:zelkova_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
3290, forest, byg:zelkova_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3291, forest, byg:zelkova_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3292, forest, byg:zelkova_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3293, forest, byg:zelkova_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3294, forest, byg:zelkova_forest, CREATURE, crittersandcompanions:ferret, 5, 2, 3
3295, forest, byg:zelkova_forest, CREATURE, crittersandcompanions:jumping_spider, 20, 1, 2
3296, forest, byg:zelkova_forest, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
3297, forest, byg:zelkova_forest, CREATURE, hexerei:crow, 20, 2, 5
3298, forest, byg:zelkova_forest, CREATURE, minecraft:chicken, 10, 4, 4
3299, forest, byg:zelkova_forest, CREATURE, minecraft:cow, 10, 4, 4
3300, forest, byg:zelkova_forest, CREATURE, minecraft:pig, 10, 4, 4
3301, forest, byg:zelkova_forest, CREATURE, minecraft:sheep, 12, 4, 4
3302, forest, byg:zelkova_forest, CREATURE, minecraft:wolf, 10, 4, 4
3303, forest, byg:zelkova_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
3304, forest, byg:zelkova_forest, AMBIENT, minecraft:bat, 10, 8, 8
3305, forest, byg:zelkova_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
3306, none, byg:rainbow_beach, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
3307, none, byg:rainbow_beach, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
3308, none, byg:rainbow_beach, MONSTER, minecraft:creeper, 30, 4, 4
3309, none, byg:rainbow_beach, MONSTER, minecraft:enderman, 5, 1, 4
3310, none, byg:rainbow_beach, MONSTER, minecraft:skeleton, 30, 4, 4
3311, none, byg:rainbow_beach, MONSTER, minecraft:slime, 30, 4, 4
3312, none, byg:rainbow_beach, MONSTER, minecraft:spider, 30, 4, 4
3313, none, byg:rainbow_beach, MONSTER, minecraft:witch, 5, 1, 1
3314, none, byg:rainbow_beach, MONSTER, minecraft:zombie, 30, 4, 4
3315, none, byg:rainbow_beach, MONSTER, minecraft:zombie_villager, 10, 1, 1
3316, none, byg:rainbow_beach, MONSTER, quark:stoneling, 10, 1, 1
3317, none, byg:rainbow_beach, MONSTER, quark:toretoise, 10, 2, 4
