1, none, minecraft:the_void, AMBIENT, alexsmobs:fly, 10, 2, 3
3252, nether, byg:arisian_undergrowth, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
3253, nether, byg:weeping_mire, MONSTER, alexsmobs:bone_serpent, 10, 1, 1
3254, nether, byg:weeping_mire, MONSTER, minecraft:enderman, 5, 4, 4
3255, nether, byg:weeping_mire, MONSTER, minecraft:ghast, 30, 4, 4
3256, nether, byg:weeping_mire, MONSTER, minecraft:magma_cube, 10, 4, 4
3257, nether, byg:weeping_mire, MONSTER, minecraft:piglin, 15, 4, 4
3258, nether, byg:weeping_mire, MONSTER, minecraft:zombified_piglin, 30, 4, 4
3259, nether, byg:weeping_mire, CREATURE, alexsmobs:laviathan, 30, 1, 1
3260, nether, byg:weeping_mire, CREATURE, minecraft:hoglin, 30, 1, 2
3261, nether, byg:weeping_mire, CREATURE, minecraft:strider, 30, 1, 2
3262, nether, byg:weeping_mire, WATER_AMBIENT, netherdepthsupgrade:bonefish, 10, 1, 5
3263, nether, byg:weeping_mire, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
3264, nether, byg:quartz_desert, MONSTER, alexsmobs:bone_serpent, 10, 1, 1
3265, nether, byg:quartz_desert, MONSTER, minecraft:enderman, 5, 4, 4
3266, nether, byg:quartz_desert, MONSTER, minecraft:ghast, 30, 4, 4
3267, nether, byg:quartz_desert, MONSTER, minecraft:magma_cube, 10, 4, 4
3268, nether, byg:quartz_desert, MONSTER, minecraft:piglin, 15, 4, 4
3269, nether, byg:quartz_desert, MONSTER, minecraft:zombified_piglin, 30, 4, 4
3270, nether, byg:quartz_desert, CREATURE, alexsmobs:laviathan, 30, 1, 1
3271, nether, byg:quartz_desert, CREATURE, minecraft:strider, 30, 1, 2
3272, nether, byg:quartz_desert, WATER_AMBIENT, netherdepthsupgrade:bonefish, 10, 1, 5
3273, nether, byg:quartz_desert, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
3274, none, byg:ivis_fields, MONSTER, minecraft:enderman, 5, 1, 3
3275, none, byg:ivis_fields, MONSTER, minecraft:endermite, 10, 1, 2
3276, none, byg:ivis_fields, CREATURE, alexsmobs:cosmaw, 10, 1, 2
3277, none, byg:ivis_fields, CREATURE, alexsmobs:endergrade, 10, 2, 6
3278, none, byg:ivis_fields, CREATURE, alexsmobs:enderiophage, 10, 2, 2
3279, none, byg:ivis_fields, CREATURE, alexsmobs:spectre, 10, 1, 2
3280, none, byg:ivis_fields, CREATURE, cnb:end_whale, 10, 1, 1
3281, none, byg:ivis_fields, AMBIENT, alexsmobs:cosmic_cod, 10, 9, 12
3282, none, byg:nightshade_forest, MONSTER, minecraft:enderman, 5, 1, 3
3283, none, byg:nightshade_forest, MONSTER, minecraft:endermite, 10, 1, 2
3284, none, byg:nightshade_forest, CREATURE, alexsmobs:cosmaw, 10, 1, 2
3285, none, byg:nightshade_forest, CREATURE, alexsmobs:endergrade, 10, 2, 6
3286, none, byg:nightshade_forest, CREATURE, alexsmobs:enderiophage, 10, 2, 2
3287, none, byg:nightshade_forest, CREATURE, alexsmobs:spectre, 10, 1, 2
3288, none, byg:nightshade_forest, CREATURE, cnb:end_whale, 10, 1, 1
3289, none, byg:nightshade_forest, AMBIENT, alexsmobs:cosmic_cod, 10, 9, 12
3290, none, byg:ethereal_islands, MONSTER, minecraft:enderman, 5, 1, 3
3291, none, byg:ethereal_islands, MONSTER, minecraft:endermite, 10, 1, 2
3292, none, byg:ethereal_islands, CREATURE, alexsmobs:cosmaw, 10, 1, 2
3293, none, byg:ethereal_islands, CREATURE, alexsmobs:endergrade, 10, 2, 6
3294, none, byg:ethereal_islands, CREATURE, alexsmobs:enderiophage, 10, 2, 2
3295, none, byg:ethereal_islands, CREATURE, alexsmobs:spectre, 10, 1, 2
3296, none, byg:ethereal_islands, CREATURE, cnb:end_whale, 10, 1, 1
3297, none, byg:ethereal_islands, AMBIENT, alexsmobs:cosmic_cod, 10, 9, 12
3298, none, byg:viscal_isles, MONSTER, minecraft:enderman, 5, 1, 3
3299, none, byg:viscal_isles, MONSTER, minecraft:endermite, 10, 1, 2
3300, none, byg:viscal_isles, CREATURE, alexsmobs:cosmaw, 10, 1, 2
3301, none, byg:viscal_isles, CREATURE, alexsmobs:endergrade, 10, 2, 6
3302, none, byg:viscal_isles, CREATURE, alexsmobs:enderiophage, 10, 2, 2
3303, none, byg:viscal_isles, CREATURE, alexsmobs:spectre, 10, 1, 2
3304, none, byg:viscal_isles, CREATURE, cnb:end_whale, 10, 1, 1
3305, none, byg:viscal_isles, AMBIENT, alexsmobs:cosmic_cod, 10, 9, 12
3306, none, byg:bulbis_gardens, MONSTER, minecraft:enderman, 5, 1, 3
3307, none, byg:bulbis_gardens, MONSTER, minecraft:endermite, 10, 1, 2
3308, none, byg:bulbis_gardens, CREATURE, alexsmobs:cosmaw, 10, 1, 2
3309, none, byg:bulbis_gardens, CREATURE, alexsmobs:endergrade, 10, 2, 6
3310, none, byg:bulbis_gardens, CREATURE, alexsmobs:enderiophage, 10, 2, 2
3311, none, byg:bulbis_gardens, CREATURE, alexsmobs:spectre, 10, 1, 2
3312, none, byg:bulbis_gardens, CREATURE, cnb:end_whale, 10, 1, 1
3313, none, byg:bulbis_gardens, AMBIENT, alexsmobs:cosmic_cod, 10, 9, 12
3314, none, byg:shulkren_forest, MONSTER, minecraft:enderman, 5, 1, 3
3315, none, byg:shulkren_forest, MONSTER, minecraft:shulker, 10, 1, 1
3316, none, byg:shulkren_forest, CREATURE, alexsmobs:cosmaw, 10, 1, 2
3317, none, byg:shulkren_forest, CREATURE, alexsmobs:endergrade, 10, 2, 6
3318, none, byg:shulkren_forest, CREATURE, alexsmobs:enderiophage, 10, 2, 2
3319, none, byg:shulkren_forest, CREATURE, alexsmobs:spectre, 10, 1, 2
3320, none, byg:shulkren_forest, CREATURE, cnb:end_whale, 10, 1, 1
3321, none, byg:shulkren_forest, AMBIENT, alexsmobs:cosmic_cod, 10, 9, 12
3322, none, byg:cryptic_wastes, MONSTER, minecraft:enderman, 5, 1, 3
3323, none, byg:cryptic_wastes, CREATURE, alexsmobs:cosmaw, 10, 1, 2
3324, none, byg:cryptic_wastes, CREATURE, alexsmobs:endergrade, 10, 2, 6
3325, none, byg:cryptic_wastes, CREATURE, alexsmobs:enderiophage, 10, 2, 2
3326, none, byg:cryptic_wastes, CREATURE, alexsmobs:spectre, 10, 1, 2
3327, none, byg:cryptic_wastes, CREATURE, cnb:end_whale, 10, 1, 1
3328, none, byg:cryptic_wastes, AMBIENT, alexsmobs:cosmic_cod, 10, 9, 12
3329, none, byg:imparius_grove, MONSTER, minecraft:enderman, 5, 1, 3
3330, none, byg:imparius_grove, MONSTER, minecraft:endermite, 10, 1, 2
3331, none, byg:imparius_grove, CREATURE, alexsmobs:cosmaw, 10, 1, 2
3332, none, byg:imparius_grove, CREATURE, alexsmobs:endergrade, 10, 2, 6
3333, none, byg:imparius_grove, CREATURE, alexsmobs:enderiophage, 10, 2, 2
3334, none, byg:imparius_grove, CREATURE, alexsmobs:spectre, 10, 1, 2
3335, none, byg:imparius_grove, CREATURE, cnb:end_whale, 10, 1, 1
3336, none, byg:imparius_grove, AMBIENT, alexsmobs:cosmic_cod, 10, 9, 12
3337, swamp, hexerei:willow_swamp, MONSTER, minecraft:creeper, 30, 4, 4
3338, swamp, hexerei:willow_swamp, MONSTER, minecraft:enderman, 5, 1, 4
3339, swamp, hexerei:willow_swamp, MONSTER, minecraft:skeleton, 30, 4, 4
3340, swamp, hexerei:willow_swamp, MONSTER, minecraft:slime, 10, 1, 1
3341, swamp, hexerei:willow_swamp, MONSTER, minecraft:slime, 30, 4, 4
3342, swamp, hexerei:willow_swamp, MONSTER, minecraft:spider, 30, 4, 4
3343, swamp, hexerei:willow_swamp, MONSTER, minecraft:witch, 5, 1, 1
3344, swamp, hexerei:willow_swamp, MONSTER, minecraft:zombie, 30, 4, 4
3345, swamp, hexerei:willow_swamp, MONSTER, minecraft:zombie_villager, 10, 1, 1
3346, swamp, hexerei:willow_swamp, MONSTER, quark:stoneling, 10, 1, 1
3347, swamp, hexerei:willow_swamp, MONSTER, quark:toretoise, 10, 2, 4
3348, swamp, hexerei:willow_swamp, CREATURE, alexsmobs:crocodile, 20, 1, 2
3349, swamp, hexerei:willow_swamp, CREATURE, duckling:quackling, 10, 1, 1
3350, swamp, hexerei:willow_swamp, CREATURE, minecraft:chicken, 10, 4, 4
3351, swamp, hexerei:willow_swamp, CREATURE, minecraft:cow, 10, 4, 4
3352, swamp, hexerei:willow_swamp, CREATURE, minecraft:frog, 10, 2, 5
3353, swamp, hexerei:willow_swamp, CREATURE, minecraft:pig, 10, 4, 4
3354, swamp, hexerei:willow_swamp, CREATURE, minecraft:sheep, 12, 4, 4
3355, swamp, hexerei:willow_swamp, AMBIENT, alexsmobs:fly, 10, 2, 3
3356, swamp, hexerei:willow_swamp, AMBIENT, minecraft:bat, 10, 8, 8
3357, swamp, hexerei:willow_swamp, AMBIENT, minecraft:bat, 10, 8, 8
3358, swamp, hexerei:willow_swamp, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3359, swamp, hexerei:willow_swamp, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3360, none, twilightforest:forest, MONSTER, quark:stoneling, 10, 1, 1
3361, none, twilightforest:forest, MONSTER, quark:toretoise, 10, 2, 4
3362, none, twilightforest:forest, CREATURE, minecraft:chicken, 10, 4, 4
3363, none, twilightforest:forest, CREATURE, minecraft:wolf, 10, 4, 4
3364, none, twilightforest:forest, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
3365, none, twilightforest:forest, CREATURE, twilightforest:boar, 10, 4, 4
3366, none, twilightforest:forest, CREATURE, twilightforest:deer, 15, 4, 5
3367, none, twilightforest:forest, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
3368, none, twilightforest:forest, CREATURE, twilightforest:raven, 10, 1, 2
3369, none, twilightforest:forest, CREATURE, twilightforest:squirrel, 10, 2, 4
3370, none, twilightforest:forest, CREATURE, twilightforest:tiny_bird, 15, 4, 8
3371, none, twilightforest:forest, AMBIENT, alexsmobs:fly, 10, 2, 3
3372, none, twilightforest:dense_forest, MONSTER, quark:stoneling, 10, 1, 1
3373, none, twilightforest:dense_forest, MONSTER, quark:toretoise, 10, 2, 4
3374, none, twilightforest:dense_forest, CREATURE, minecraft:chicken, 10, 4, 4
3375, none, twilightforest:dense_forest, CREATURE, minecraft:wolf, 10, 4, 4
3376, none, twilightforest:dense_forest, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
3377, none, twilightforest:dense_forest, CREATURE, twilightforest:boar, 10, 4, 4
3378, none, twilightforest:dense_forest, CREATURE, twilightforest:deer, 15, 4, 5
3379, none, twilightforest:dense_forest, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
3380, none, twilightforest:dense_forest, CREATURE, twilightforest:raven, 10, 1, 2
3381, none, twilightforest:dense_forest, CREATURE, twilightforest:squirrel, 10, 2, 4
3382, none, twilightforest:dense_forest, CREATURE, twilightforest:tiny_bird, 15, 4, 8
3383, none, twilightforest:dense_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
3384, none, twilightforest:firefly_forest, MONSTER, quark:stoneling, 10, 1, 1
3385, none, twilightforest:firefly_forest, MONSTER, quark:toretoise, 10, 2, 4
3386, none, twilightforest:firefly_forest, CREATURE, minecraft:chicken, 10, 4, 4
3387, none, twilightforest:firefly_forest, CREATURE, minecraft:wolf, 10, 4, 4
3388, none, twilightforest:firefly_forest, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
3389, none, twilightforest:firefly_forest, CREATURE, twilightforest:boar, 10, 4, 4
3390, none, twilightforest:firefly_forest, CREATURE, twilightforest:deer, 15, 4, 5
3391, none, twilightforest:firefly_forest, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
3392, none, twilightforest:firefly_forest, CREATURE, twilightforest:raven, 10, 1, 2
3393, none, twilightforest:firefly_forest, CREATURE, twilightforest:squirrel, 10, 2, 4
3394, none, twilightforest:firefly_forest, CREATURE, twilightforest:tiny_bird, 15, 4, 8
3395, none, twilightforest:firefly_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
3396, none, twilightforest:clearing, MONSTER, quark:stoneling, 10, 1, 1
3397, none, twilightforest:clearing, MONSTER, quark:toretoise, 10, 2, 4
3398, none, twilightforest:clearing, CREATURE, minecraft:chicken, 10, 4, 4
3399, none, twilightforest:clearing, CREATURE, minecraft:wolf, 10, 4, 4
3400, none, twilightforest:clearing, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
3401, none, twilightforest:clearing, CREATURE, twilightforest:boar, 10, 4, 4
3402, none, twilightforest:clearing, CREATURE, twilightforest:deer, 15, 4, 5
3403, none, twilightforest:clearing, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
3404, none, twilightforest:clearing, CREATURE, twilightforest:raven, 10, 1, 2
3405, none, twilightforest:clearing, CREATURE, twilightforest:squirrel, 10, 2, 4
3406, none, twilightforest:clearing, CREATURE, twilightforest:tiny_bird, 15, 4, 8
3407, none, twilightforest:clearing, AMBIENT, alexsmobs:fly, 10, 2, 3
3408, none, twilightforest:oak_savannah, MONSTER, quark:stoneling, 10, 1, 1
3409, none, twilightforest:oak_savannah, MONSTER, quark:toretoise, 10, 2, 4
3410, none, twilightforest:oak_savannah, CREATURE, minecraft:chicken, 10, 4, 4
3411, none, twilightforest:oak_savannah, CREATURE, minecraft:wolf, 10, 4, 4
3412, none, twilightforest:oak_savannah, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
3413, none, twilightforest:oak_savannah, CREATURE, twilightforest:boar, 10, 4, 4
3414, none, twilightforest:oak_savannah, CREATURE, twilightforest:deer, 15, 4, 5
3415, none, twilightforest:oak_savannah, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
3416, none, twilightforest:oak_savannah, CREATURE, twilightforest:raven, 10, 1, 2
3417, none, twilightforest:oak_savannah, CREATURE, twilightforest:squirrel, 10, 2, 4
3418, none, twilightforest:oak_savannah, CREATURE, twilightforest:tiny_bird, 15, 4, 8
3419, none, twilightforest:oak_savannah, AMBIENT, alexsmobs:fly, 10, 2, 3
3420, none, twilightforest:stream, MONSTER, quark:stoneling, 10, 1, 1
3421, none, twilightforest:stream, MONSTER, quark:toretoise, 10, 2, 4
3422, none, twilightforest:stream, CREATURE, minecraft:chicken, 10, 4, 4
3423, none, twilightforest:stream, CREATURE, minecraft:wolf, 10, 4, 4
3424, none, twilightforest:stream, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
3425, none, twilightforest:stream, CREATURE, twilightforest:boar, 10, 4, 4
3426, none, twilightforest:stream, CREATURE, twilightforest:deer, 15, 4, 5
3427, none, twilightforest:stream, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
3428, none, twilightforest:stream, CREATURE, twilightforest:raven, 10, 1, 2
3429, none, twilightforest:stream, CREATURE, twilightforest:squirrel, 10, 2, 4
3430, none, twilightforest:stream, CREATURE, twilightforest:tiny_bird, 15, 4, 8
3431, none, twilightforest:stream, AMBIENT, alexsmobs:fly, 10, 2, 3
3432, none, twilightforest:lake, MONSTER, quark:stoneling, 10, 1, 1
3433, none, twilightforest:lake, MONSTER, quark:toretoise, 10, 2, 4
3434, none, twilightforest:lake, CREATURE, minecraft:chicken, 10, 4, 4
3435, none, twilightforest:lake, CREATURE, minecraft:wolf, 10, 4, 4
3436, none, twilightforest:lake, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
3437, none, twilightforest:lake, CREATURE, twilightforest:boar, 10, 4, 4
3438, none, twilightforest:lake, CREATURE, twilightforest:deer, 15, 4, 5
3439, none, twilightforest:lake, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
3440, none, twilightforest:lake, CREATURE, twilightforest:raven, 10, 1, 2
3441, none, twilightforest:lake, CREATURE, twilightforest:squirrel, 10, 2, 4
3442, none, twilightforest:lake, CREATURE, twilightforest:tiny_bird, 15, 4, 8
3443, none, twilightforest:lake, AMBIENT, alexsmobs:fly, 10, 2, 3
3444, none, twilightforest:mushroom_forest, MONSTER, quark:stoneling, 10, 1, 1
3445, none, twilightforest:mushroom_forest, MONSTER, quark:toretoise, 10, 2, 4
3446, none, twilightforest:mushroom_forest, CREATURE, minecraft:chicken, 10, 4, 4
3447, none, twilightforest:mushroom_forest, CREATURE, minecraft:wolf, 10, 4, 4
3448, none, twilightforest:mushroom_forest, CREATURE, mythicmounts:colelytra, 10, 2, 3
3449, none, twilightforest:mushroom_forest, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
3450, none, twilightforest:mushroom_forest, CREATURE, twilightforest:boar, 10, 4, 4
3451, none, twilightforest:mushroom_forest, CREATURE, twilightforest:deer, 15, 4, 5
3452, none, twilightforest:mushroom_forest, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
3453, none, twilightforest:mushroom_forest, CREATURE, twilightforest:raven, 10, 1, 2
3454, none, twilightforest:mushroom_forest, CREATURE, twilightforest:squirrel, 10, 2, 4
3455, none, twilightforest:mushroom_forest, CREATURE, twilightforest:tiny_bird, 15, 4, 8
3456, none, twilightforest:mushroom_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
3457, none, twilightforest:dense_mushroom_forest, MONSTER, quark:stoneling, 10, 1, 1
3458, none, twilightforest:dense_mushroom_forest, MONSTER, quark:toretoise, 10, 2, 4
3459, none, twilightforest:dense_mushroom_forest, CREATURE, minecraft:chicken, 10, 4, 4
3460, none, twilightforest:dense_mushroom_forest, CREATURE, minecraft:wolf, 10, 4, 4
3461, none, twilightforest:dense_mushroom_forest, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
3462, none, twilightforest:dense_mushroom_forest, CREATURE, twilightforest:boar, 10, 4, 4
3463, none, twilightforest:dense_mushroom_forest, CREATURE, twilightforest:deer, 15, 4, 5
3464, none, twilightforest:dense_mushroom_forest, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
3465, none, twilightforest:dense_mushroom_forest, CREATURE, twilightforest:raven, 10, 1, 2
3466, none, twilightforest:dense_mushroom_forest, CREATURE, twilightforest:squirrel, 10, 2, 4
3467, none, twilightforest:dense_mushroom_forest, CREATURE, twilightforest:tiny_bird, 15, 4, 8
3468, none, twilightforest:dense_mushroom_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
3469, none, twilightforest:enchanted_forest, MONSTER, quark:stoneling, 10, 1, 1
3470, none, twilightforest:enchanted_forest, MONSTER, quark:toretoise, 10, 2, 4
3471, none, twilightforest:enchanted_forest, CREATURE, minecraft:chicken, 10, 4, 4
3472, none, twilightforest:enchanted_forest, CREATURE, minecraft:wolf, 10, 4, 4
3473, none, twilightforest:enchanted_forest, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
3474, none, twilightforest:enchanted_forest, CREATURE, twilightforest:boar, 10, 4, 4
3475, none, twilightforest:enchanted_forest, CREATURE, twilightforest:deer, 15, 4, 5
3476, none, twilightforest:enchanted_forest, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
3477, none, twilightforest:enchanted_forest, CREATURE, twilightforest:raven, 10, 1, 2
3478, none, twilightforest:enchanted_forest, CREATURE, twilightforest:squirrel, 10, 2, 4
3479, none, twilightforest:enchanted_forest, CREATURE, twilightforest:tiny_bird, 15, 4, 8
3480, none, twilightforest:enchanted_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
3481, none, twilightforest:spooky_forest, MONSTER, minecraft:skeleton, 20, 1, 2
3482, none, twilightforest:spooky_forest, MONSTER, minecraft:spider, 30, 1, 2
3483, none, twilightforest:spooky_forest, MONSTER, quark:stoneling, 10, 1, 1
3484, none, twilightforest:spooky_forest, MONSTER, quark:toretoise, 10, 2, 4
3485, none, twilightforest:spooky_forest, MONSTER, twilightforest:skeleton_druid, 10, 1, 1
3486, none, twilightforest:spooky_forest, CREATURE, mythicmounts:moth, 20, 1, 2
3487, none, twilightforest:spooky_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
3488, none, twilightforest:spooky_forest, AMBIENT, minecraft:bat, 20, 2, 4
3489, none, twilightforest:swamp, MONSTER, minecraft:zombie, 10, 1, 2
3490, none, twilightforest:swamp, MONSTER, quark:stoneling, 10, 1, 1
3491, none, twilightforest:swamp, MONSTER, quark:toretoise, 10, 2, 4
3492, none, twilightforest:swamp, MONSTER, twilightforest:mosquito_swarm, 10, 1, 1
3493, none, twilightforest:swamp, AMBIENT, alexsmobs:fly, 10, 2, 3
3494, none, twilightforest:fire_swamp, MONSTER, quark:stoneling, 10, 1, 1
3495, none, twilightforest:fire_swamp, MONSTER, quark:toretoise, 10, 2, 4
3496, none, twilightforest:fire_swamp, AMBIENT, alexsmobs:fly, 10, 2, 3
3497, none, twilightforest:fire_swamp, AMBIENT, mythicmounts:dragon, 1, 1, 1
3498, none, twilightforest:dark_forest, MONSTER, minecraft:enderman, 5, 1, 2
3499, none, twilightforest:dark_forest, MONSTER, minecraft:skeleton, 10, 1, 2
3500, none, twilightforest:dark_forest, MONSTER, minecraft:witch, 5, 1, 1
3501, none, twilightforest:dark_forest, MONSTER, minecraft:zombie, 10, 1, 2
3502, none, twilightforest:dark_forest, MONSTER, quark:stoneling, 10, 1, 1
3503, none, twilightforest:dark_forest, MONSTER, quark:toretoise, 10, 2, 4
3504, none, twilightforest:dark_forest, MONSTER, twilightforest:king_spider, 10, 1, 1
3505, none, twilightforest:dark_forest, MONSTER, twilightforest:kobold, 10, 1, 3
3506, none, twilightforest:dark_forest, MONSTER, twilightforest:mist_wolf, 10, 1, 1
3507, none, twilightforest:dark_forest, MONSTER, twilightforest:skeleton_druid, 10, 1, 2
3508, none, twilightforest:dark_forest, CREATURE, mythicmounts:direwolf, 20, 2, 4
3509, none, twilightforest:dark_forest, CREATURE, mythicmounts:moth, 18, 1, 2
3510, none, twilightforest:dark_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
3511, none, twilightforest:dark_forest_center, MONSTER, quark:stoneling, 10, 1, 1
3512, none, twilightforest:dark_forest_center, MONSTER, quark:toretoise, 10, 2, 4
3513, none, twilightforest:dark_forest_center, AMBIENT, alexsmobs:fly, 10, 2, 3
3514, none, twilightforest:snowy_forest, MONSTER, quark:stoneling, 10, 1, 1
3515, none, twilightforest:snowy_forest, MONSTER, quark:toretoise, 10, 2, 4
3516, none, twilightforest:snowy_forest, MONSTER, twilightforest:winter_wolf, 10, 1, 1
3517, none, twilightforest:snowy_forest, MONSTER, twilightforest:yeti, 20, 1, 1
3518, none, twilightforest:snowy_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
3519, none, twilightforest:glacier, MONSTER, quark:stoneling, 10, 1, 1
3520, none, twilightforest:glacier, MONSTER, quark:toretoise, 10, 2, 4
3521, none, twilightforest:glacier, CREATURE, twilightforest:penguin, 10, 2, 4
3522, none, twilightforest:highlands, MONSTER, quark:stoneling, 10, 1, 1
3523, none, twilightforest:highlands, MONSTER, quark:toretoise, 10, 2, 4
3524, none, twilightforest:highlands, CREATURE, minecraft:chicken, 10, 4, 4
3525, none, twilightforest:highlands, CREATURE, minecraft:wolf, 10, 4, 4
3526, none, twilightforest:highlands, CREATURE, mythicmounts:firebird, 3, 1, 1
3527, none, twilightforest:highlands, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
3528, none, twilightforest:highlands, CREATURE, twilightforest:boar, 10, 4, 4
3529, none, twilightforest:highlands, CREATURE, twilightforest:deer, 15, 4, 5
3530, none, twilightforest:highlands, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
3531, none, twilightforest:highlands, CREATURE, twilightforest:raven, 10, 1, 2
3532, none, twilightforest:highlands, CREATURE, twilightforest:squirrel, 10, 2, 4
3533, none, twilightforest:highlands, CREATURE, twilightforest:tiny_bird, 15, 4, 8
3534, none, twilightforest:highlands, AMBIENT, alexsmobs:fly, 10, 2, 3
3535, none, twilightforest:thornlands, MONSTER, quark:stoneling, 10, 1, 1
3536, none, twilightforest:thornlands, MONSTER, quark:toretoise, 10, 2, 4
3537, none, twilightforest:thornlands, AMBIENT, alexsmobs:fly, 10, 2, 3
3538, none, twilightforest:final_plateau, MONSTER, quark:stoneling, 10, 1, 1
3539, none, twilightforest:final_plateau, MONSTER, quark:toretoise, 10, 2, 4
3540, none, twilightforest:final_plateau, CREATURE, twilightforest:raven, 10, 4, 4
3541, none, twilightforest:final_plateau, AMBIENT, alexsmobs:fly, 10, 2, 3
3542, none, twilightforest:underground, MONSTER, minecraft:creeper, 10, 1, 1
3543, none, twilightforest:underground, MONSTER, minecraft:enderman, 5, 1, 2
3544, none, twilightforest:underground, MONSTER, minecraft:skeleton, 10, 1, 1
3545, none, twilightforest:underground, MONSTER, minecraft:slime, 10, 2, 4
3546, none, twilightforest:underground, MONSTER, minecraft:spider, 10, 2, 3
3547, none, twilightforest:underground, MONSTER, minecraft:zombie, 10, 1, 2
3548, none, twilightforest:underground, MONSTER, quark:stoneling, 10, 1, 1
3549, none, twilightforest:underground, MONSTER, quark:toretoise, 10, 2, 4
3550, none, twilightforest:underground, MONSTER, twilightforest:kobold, 10, 1, 3
3551, none, twilightforest:underground, AMBIENT, alexsmobs:fly, 10, 2, 3
3552, none, twilightforest:underground, AMBIENT, minecraft:bat, 10, 1, 1
3553, none, twilightforest:underground, AMBIENT, mythicmounts:dragon, 1, 1, 1
3554, forest, ars_nouveau:archwood_forest, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
3555, forest, ars_nouveau:archwood_forest, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
3556, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:creeper, 30, 4, 4
3557, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:enderman, 5, 1, 4
3558, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:skeleton, 30, 4, 4
3559, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:slime, 30, 4, 4
3560, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:spider, 30, 4, 4
3561, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:witch, 5, 1, 1
3562, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:zombie, 30, 4, 4
3563, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
3564, forest, ars_nouveau:archwood_forest, MONSTER, quark:stoneling, 10, 1, 1
3565, forest, ars_nouveau:archwood_forest, MONSTER, quark:toretoise, 10, 2, 4
3566, forest, ars_nouveau:archwood_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
3567, forest, ars_nouveau:archwood_forest, CREATURE, alexsmobs:grizzly_bear, 20, 2, 3
3568, forest, ars_nouveau:archwood_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
3569, forest, ars_nouveau:archwood_forest, CREATURE, alexsmobs:skunk, 10, 1, 2
3570, forest, ars_nouveau:archwood_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
3571, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:blazing_weald_walker, 10, 1, 1
3572, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:cascading_weald_walker, 10, 1, 1
3573, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 3
3574, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3575, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:flourishing_weald_walker, 10, 1, 1
3576, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
