1, none, minecraft:the_void, AMBIENT, alexsmobs:fly, 10, 2, 3
3400, swamp, hexerei:willow_swamp, MONSTER, minecraft:skeleton, 30, 4, 4
3401, swamp, hexerei:willow_swamp, MONSTER, minecraft:slime, 10, 1, 1
3402, swamp, hexerei:willow_swamp, MONSTER, minecraft:slime, 30, 4, 4
3403, swamp, hexerei:willow_swamp, MONSTER, minecraft:spider, 30, 4, 4
3404, swamp, hexerei:willow_swamp, MONSTER, minecraft:witch, 5, 1, 1
3405, swamp, hexerei:willow_swamp, MONSTER, minecraft:zombie, 30, 4, 4
3406, swamp, hexerei:willow_swamp, MONSTER, minecraft:zombie_villager, 10, 1, 1
3407, swamp, hexerei:willow_swamp, MONSTER, quark:stoneling, 10, 1, 1
3408, swamp, hexerei:willow_swamp, MONSTER, quark:toretoise, 10, 2, 4
3409, swamp, hexerei:willow_swamp, CREATURE, alexsmobs:crocodile, 20, 1, 2
3410, swamp, hexerei:willow_swamp, CREATURE, duckling:quackling, 10, 1, 1
3411, swamp, hexerei:willow_swamp, CREATURE, minecraft:chicken, 10, 4, 4
3412, swamp, hexerei:willow_swamp, CREATURE, minecraft:cow, 10, 4, 4
3413, swamp, hexerei:willow_swamp, CREATURE, minecraft:frog, 10, 2, 5
3414, swamp, hexerei:willow_swamp, CREATURE, minecraft:pig, 10, 4, 4
3415, swamp, hexerei:willow_swamp, CREATURE, minecraft:sheep, 12, 4, 4
3416, swamp, hexerei:willow_swamp, AMBIENT, alexsmobs:fly, 10, 2, 3
3417, swamp, hexerei:willow_swamp, AMBIENT, minecraft:bat, 10, 8, 8
3418, swamp, hexerei:willow_swamp, AMBIENT, minecraft:bat, 10, 8, 8
3419, swamp, hexerei:willow_swamp, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3420, swamp, hexerei:willow_swamp, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3421, swamp, hexerei:willow_swamp, WATER_AMBIENT, duckling:duck, 15, 1, 1
3422, swamp, hexerei:willow_swamp, WATER_AMBIENT, alexsmobs:terrapin, 7, 1, 1
3423, swamp, hexerei:willow_swamp, rascals, friendsandfoes:rascal, 4, 1, 1
3424, none, twilightforest:forest, MONSTER, quark:stoneling, 10, 1, 1
3425, none, twilightforest:forest, MONSTER, quark:toretoise, 10, 2, 4
3426, none, twilightforest:forest, CREATURE, minecraft:chicken, 10, 4, 4
3427, none, twilightforest:forest, CREATURE, minecraft:wolf, 10, 4, 4
3428, none, twilightforest:forest, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
3429, none, twilightforest:forest, CREATURE, twilightforest:boar, 10, 4, 4
3430, none, twilightforest:forest, CREATURE, twilightforest:deer, 15, 4, 5
3431, none, twilightforest:forest, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
3432, none, twilightforest:forest, CREATURE, twilightforest:raven, 10, 1, 2
3433, none, twilightforest:forest, CREATURE, twilightforest:squirrel, 10, 2, 4
3434, none, twilightforest:forest, CREATURE, twilightforest:tiny_bird, 15, 4, 8
3435, none, twilightforest:forest, AMBIENT, alexsmobs:fly, 10, 2, 3
3436, none, twilightforest:dense_forest, MONSTER, quark:stoneling, 10, 1, 1
3437, none, twilightforest:dense_forest, MONSTER, quark:toretoise, 10, 2, 4
3438, none, twilightforest:dense_forest, CREATURE, minecraft:chicken, 10, 4, 4
3439, none, twilightforest:dense_forest, CREATURE, minecraft:wolf, 10, 4, 4
3440, none, twilightforest:dense_forest, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
3441, none, twilightforest:dense_forest, CREATURE, twilightforest:boar, 10, 4, 4
3442, none, twilightforest:dense_forest, CREATURE, twilightforest:deer, 15, 4, 5
3443, none, twilightforest:dense_forest, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
3444, none, twilightforest:dense_forest, CREATURE, twilightforest:raven, 10, 1, 2
3445, none, twilightforest:dense_forest, CREATURE, twilightforest:squirrel, 10, 2, 4
3446, none, twilightforest:dense_forest, CREATURE, twilightforest:tiny_bird, 15, 4, 8
3447, none, twilightforest:dense_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
3448, none, twilightforest:firefly_forest, MONSTER, quark:stoneling, 10, 1, 1
3449, none, twilightforest:firefly_forest, MONSTER, quark:toretoise, 10, 2, 4
3450, none, twilightforest:firefly_forest, CREATURE, minecraft:chicken, 10, 4, 4
3451, none, twilightforest:firefly_forest, CREATURE, minecraft:wolf, 10, 4, 4
3452, none, twilightforest:firefly_forest, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
3453, none, twilightforest:firefly_forest, CREATURE, twilightforest:boar, 10, 4, 4
3454, none, twilightforest:firefly_forest, CREATURE, twilightforest:deer, 15, 4, 5
3455, none, twilightforest:firefly_forest, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
3456, none, twilightforest:firefly_forest, CREATURE, twilightforest:raven, 10, 1, 2
3457, none, twilightforest:firefly_forest, CREATURE, twilightforest:squirrel, 10, 2, 4
3458, none, twilightforest:firefly_forest, CREATURE, twilightforest:tiny_bird, 15, 4, 8
3459, none, twilightforest:firefly_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
3460, none, twilightforest:clearing, MONSTER, quark:stoneling, 10, 1, 1
3461, none, twilightforest:clearing, MONSTER, quark:toretoise, 10, 2, 4
3462, none, twilightforest:clearing, CREATURE, minecraft:chicken, 10, 4, 4
3463, none, twilightforest:clearing, CREATURE, minecraft:wolf, 10, 4, 4
3464, none, twilightforest:clearing, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
3465, none, twilightforest:clearing, CREATURE, twilightforest:boar, 10, 4, 4
3466, none, twilightforest:clearing, CREATURE, twilightforest:deer, 15, 4, 5
3467, none, twilightforest:clearing, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
3468, none, twilightforest:clearing, CREATURE, twilightforest:raven, 10, 1, 2
3469, none, twilightforest:clearing, CREATURE, twilightforest:squirrel, 10, 2, 4
3470, none, twilightforest:clearing, CREATURE, twilightforest:tiny_bird, 15, 4, 8
3471, none, twilightforest:clearing, AMBIENT, alexsmobs:fly, 10, 2, 3
3472, none, twilightforest:oak_savannah, MONSTER, quark:stoneling, 10, 1, 1
3473, none, twilightforest:oak_savannah, MONSTER, quark:toretoise, 10, 2, 4
3474, none, twilightforest:oak_savannah, CREATURE, minecraft:chicken, 10, 4, 4
3475, none, twilightforest:oak_savannah, CREATURE, minecraft:wolf, 10, 4, 4
3476, none, twilightforest:oak_savannah, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
3477, none, twilightforest:oak_savannah, CREATURE, twilightforest:boar, 10, 4, 4
3478, none, twilightforest:oak_savannah, CREATURE, twilightforest:deer, 15, 4, 5
3479, none, twilightforest:oak_savannah, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
3480, none, twilightforest:oak_savannah, CREATURE, twilightforest:raven, 10, 1, 2
3481, none, twilightforest:oak_savannah, CREATURE, twilightforest:squirrel, 10, 2, 4
3482, none, twilightforest:oak_savannah, CREATURE, twilightforest:tiny_bird, 15, 4, 8
3483, none, twilightforest:oak_savannah, AMBIENT, alexsmobs:fly, 10, 2, 3
3484, none, twilightforest:stream, MONSTER, quark:stoneling, 10, 1, 1
3485, none, twilightforest:stream, MONSTER, quark:toretoise, 10, 2, 4
3486, none, twilightforest:stream, CREATURE, minecraft:chicken, 10, 4, 4
3487, none, twilightforest:stream, CREATURE, minecraft:wolf, 10, 4, 4
3488, none, twilightforest:stream, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
3489, none, twilightforest:stream, CREATURE, twilightforest:boar, 10, 4, 4
3490, none, twilightforest:stream, CREATURE, twilightforest:deer, 15, 4, 5
3491, none, twilightforest:stream, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
3492, none, twilightforest:stream, CREATURE, twilightforest:raven, 10, 1, 2
3493, none, twilightforest:stream, CREATURE, twilightforest:squirrel, 10, 2, 4
3494, none, twilightforest:stream, CREATURE, twilightforest:tiny_bird, 15, 4, 8
3495, none, twilightforest:stream, AMBIENT, alexsmobs:fly, 10, 2, 3
3496, none, twilightforest:lake, MONSTER, quark:stoneling, 10, 1, 1
3497, none, twilightforest:lake, MONSTER, quark:toretoise, 10, 2, 4
3498, none, twilightforest:lake, CREATURE, minecraft:chicken, 10, 4, 4
3499, none, twilightforest:lake, CREATURE, minecraft:wolf, 10, 4, 4
3500, none, twilightforest:lake, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
3501, none, twilightforest:lake, CREATURE, twilightforest:boar, 10, 4, 4
3502, none, twilightforest:lake, CREATURE, twilightforest:deer, 15, 4, 5
3503, none, twilightforest:lake, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
3504, none, twilightforest:lake, CREATURE, twilightforest:raven, 10, 1, 2
3505, none, twilightforest:lake, CREATURE, twilightforest:squirrel, 10, 2, 4
3506, none, twilightforest:lake, CREATURE, twilightforest:tiny_bird, 15, 4, 8
3507, none, twilightforest:lake, AMBIENT, alexsmobs:fly, 10, 2, 3
3508, none, twilightforest:mushroom_forest, MONSTER, quark:stoneling, 10, 1, 1
3509, none, twilightforest:mushroom_forest, MONSTER, quark:toretoise, 10, 2, 4
3510, none, twilightforest:mushroom_forest, CREATURE, minecraft:chicken, 10, 4, 4
3511, none, twilightforest:mushroom_forest, CREATURE, minecraft:wolf, 10, 4, 4
3512, none, twilightforest:mushroom_forest, CREATURE, mythicmounts:colelytra, 10, 2, 3
3513, none, twilightforest:mushroom_forest, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
3514, none, twilightforest:mushroom_forest, CREATURE, twilightforest:boar, 10, 4, 4
3515, none, twilightforest:mushroom_forest, CREATURE, twilightforest:deer, 15, 4, 5
3516, none, twilightforest:mushroom_forest, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
3517, none, twilightforest:mushroom_forest, CREATURE, twilightforest:raven, 10, 1, 2
3518, none, twilightforest:mushroom_forest, CREATURE, twilightforest:squirrel, 10, 2, 4
3519, none, twilightforest:mushroom_forest, CREATURE, twilightforest:tiny_bird, 15, 4, 8
3520, none, twilightforest:mushroom_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
3521, none, twilightforest:dense_mushroom_forest, MONSTER, quark:stoneling, 10, 1, 1
3522, none, twilightforest:dense_mushroom_forest, MONSTER, quark:toretoise, 10, 2, 4
3523, none, twilightforest:dense_mushroom_forest, CREATURE, minecraft:chicken, 10, 4, 4
3524, none, twilightforest:dense_mushroom_forest, CREATURE, minecraft:wolf, 10, 4, 4
3525, none, twilightforest:dense_mushroom_forest, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
3526, none, twilightforest:dense_mushroom_forest, CREATURE, twilightforest:boar, 10, 4, 4
3527, none, twilightforest:dense_mushroom_forest, CREATURE, twilightforest:deer, 15, 4, 5
3528, none, twilightforest:dense_mushroom_forest, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
3529, none, twilightforest:dense_mushroom_forest, CREATURE, twilightforest:raven, 10, 1, 2
3530, none, twilightforest:dense_mushroom_forest, CREATURE, twilightforest:squirrel, 10, 2, 4
3531, none, twilightforest:dense_mushroom_forest, CREATURE, twilightforest:tiny_bird, 15, 4, 8
3532, none, twilightforest:dense_mushroom_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
3533, none, twilightforest:enchanted_forest, MONSTER, quark:stoneling, 10, 1, 1
3534, none, twilightforest:enchanted_forest, MONSTER, quark:toretoise, 10, 2, 4
3535, none, twilightforest:enchanted_forest, CREATURE, minecraft:chicken, 10, 4, 4
3536, none, twilightforest:enchanted_forest, CREATURE, minecraft:wolf, 10, 4, 4
3537, none, twilightforest:enchanted_forest, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
3538, none, twilightforest:enchanted_forest, CREATURE, twilightforest:boar, 10, 4, 4
3539, none, twilightforest:enchanted_forest, CREATURE, twilightforest:deer, 15, 4, 5
3540, none, twilightforest:enchanted_forest, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
3541, none, twilightforest:enchanted_forest, CREATURE, twilightforest:raven, 10, 1, 2
3542, none, twilightforest:enchanted_forest, CREATURE, twilightforest:squirrel, 10, 2, 4
3543, none, twilightforest:enchanted_forest, CREATURE, twilightforest:tiny_bird, 15, 4, 8
3544, none, twilightforest:enchanted_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
3545, none, twilightforest:spooky_forest, MONSTER, minecraft:skeleton, 20, 1, 2
3546, none, twilightforest:spooky_forest, MONSTER, minecraft:spider, 30, 1, 2
3547, none, twilightforest:spooky_forest, MONSTER, quark:stoneling, 10, 1, 1
3548, none, twilightforest:spooky_forest, MONSTER, quark:toretoise, 10, 2, 4
3549, none, twilightforest:spooky_forest, MONSTER, twilightforest:skeleton_druid, 10, 1, 1
3550, none, twilightforest:spooky_forest, CREATURE, mythicmounts:moth, 20, 1, 2
3551, none, twilightforest:spooky_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
3552, none, twilightforest:spooky_forest, AMBIENT, minecraft:bat, 20, 2, 4
3553, none, twilightforest:swamp, MONSTER, minecraft:zombie, 10, 1, 2
3554, none, twilightforest:swamp, MONSTER, quark:stoneling, 10, 1, 1
3555, none, twilightforest:swamp, MONSTER, quark:toretoise, 10, 2, 4
3556, none, twilightforest:swamp, MONSTER, twilightforest:mosquito_swarm, 10, 1, 1
3557, none, twilightforest:swamp, AMBIENT, alexsmobs:fly, 10, 2, 3
3558, none, twilightforest:fire_swamp, MONSTER, quark:stoneling, 10, 1, 1
3559, none, twilightforest:fire_swamp, MONSTER, quark:toretoise, 10, 2, 4
3560, none, twilightforest:fire_swamp, AMBIENT, alexsmobs:fly, 10, 2, 3
3561, none, twilightforest:fire_swamp, AMBIENT, mythicmounts:dragon, 1, 1, 1
3562, none, twilightforest:dark_forest, MONSTER, minecraft:enderman, 5, 1, 2
3563, none, twilightforest:dark_forest, MONSTER, minecraft:skeleton, 10, 1, 2
3564, none, twilightforest:dark_forest, MONSTER, minecraft:witch, 5, 1, 1
3565, none, twilightforest:dark_forest, MONSTER, minecraft:zombie, 10, 1, 2
3566, none, twilightforest:dark_forest, MONSTER, quark:stoneling, 10, 1, 1
3567, none, twilightforest:dark_forest, MONSTER, quark:toretoise, 10, 2, 4
3568, none, twilightforest:dark_forest, MONSTER, twilightforest:king_spider, 10, 1, 1
3569, none, twilightforest:dark_forest, MONSTER, twilightforest:kobold, 10, 1, 3
3570, none, twilightforest:dark_forest, MONSTER, twilightforest:mist_wolf, 10, 1, 1
3571, none, twilightforest:dark_forest, MONSTER, twilightforest:skeleton_druid, 10, 1, 2
3572, none, twilightforest:dark_forest, CREATURE, mythicmounts:direwolf, 20, 2, 4
3573, none, twilightforest:dark_forest, CREATURE, mythicmounts:moth, 18, 1, 2
3574, none, twilightforest:dark_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
3575, none, twilightforest:dark_forest_center, MONSTER, quark:stoneling, 10, 1, 1
3576, none, twilightforest:dark_forest_center, MONSTER, quark:toretoise, 10, 2, 4
3577, none, twilightforest:dark_forest_center, AMBIENT, alexsmobs:fly, 10, 2, 3
3578, none, twilightforest:snowy_forest, MONSTER, quark:stoneling, 10, 1, 1
3579, none, twilightforest:snowy_forest, MONSTER, quark:toretoise, 10, 2, 4
3580, none, twilightforest:snowy_forest, MONSTER, twilightforest:winter_wolf, 10, 1, 1
3581, none, twilightforest:snowy_forest, MONSTER, twilightforest:yeti, 20, 1, 1
3582, none, twilightforest:snowy_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
3583, none, twilightforest:glacier, MONSTER, quark:stoneling, 10, 1, 1
3584, none, twilightforest:glacier, MONSTER, quark:toretoise, 10, 2, 4
3585, none, twilightforest:glacier, CREATURE, twilightforest:penguin, 10, 2, 4
3586, none, twilightforest:highlands, MONSTER, quark:stoneling, 10, 1, 1
3587, none, twilightforest:highlands, MONSTER, quark:toretoise, 10, 2, 4
3588, none, twilightforest:highlands, CREATURE, minecraft:chicken, 10, 4, 4
3589, none, twilightforest:highlands, CREATURE, minecraft:wolf, 10, 4, 4
3590, none, twilightforest:highlands, CREATURE, mythicmounts:firebird, 3, 1, 1
3591, none, twilightforest:highlands, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
3592, none, twilightforest:highlands, CREATURE, twilightforest:boar, 10, 4, 4
3593, none, twilightforest:highlands, CREATURE, twilightforest:deer, 15, 4, 5
3594, none, twilightforest:highlands, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
3595, none, twilightforest:highlands, CREATURE, twilightforest:raven, 10, 1, 2
3596, none, twilightforest:highlands, CREATURE, twilightforest:squirrel, 10, 2, 4
3597, none, twilightforest:highlands, CREATURE, twilightforest:tiny_bird, 15, 4, 8
3598, none, twilightforest:highlands, AMBIENT, alexsmobs:fly, 10, 2, 3
3599, none, twilightforest:thornlands, MONSTER, quark:stoneling, 10, 1, 1
3600, none, twilightforest:thornlands, MONSTER, quark:toretoise, 10, 2, 4
3601, none, twilightforest:thornlands, AMBIENT, alexsmobs:fly, 10, 2, 3
3602, none, twilightforest:final_plateau, MONSTER, quark:stoneling, 10, 1, 1
3603, none, twilightforest:final_plateau, MONSTER, quark:toretoise, 10, 2, 4
3604, none, twilightforest:final_plateau, CREATURE, twilightforest:raven, 10, 4, 4
3605, none, twilightforest:final_plateau, AMBIENT, alexsmobs:fly, 10, 2, 3
3606, none, twilightforest:underground, MONSTER, minecraft:creeper, 10, 1, 1
3607, none, twilightforest:underground, MONSTER, minecraft:enderman, 5, 1, 2
3608, none, twilightforest:underground, MONSTER, minecraft:skeleton, 10, 1, 1
3609, none, twilightforest:underground, MONSTER, minecraft:slime, 10, 2, 4
3610, none, twilightforest:underground, MONSTER, minecraft:spider, 10, 2, 3
3611, none, twilightforest:underground, MONSTER, minecraft:zombie, 10, 1, 2
3612, none, twilightforest:underground, MONSTER, quark:stoneling, 10, 1, 1
3613, none, twilightforest:underground, MONSTER, quark:toretoise, 10, 2, 4
3614, none, twilightforest:underground, MONSTER, twilightforest:kobold, 10, 1, 3
3615, none, twilightforest:underground, AMBIENT, alexsmobs:fly, 10, 2, 3
3616, none, twilightforest:underground, AMBIENT, minecraft:bat, 10, 1, 1
3617, none, twilightforest:underground, AMBIENT, mythicmounts:dragon, 1, 1, 1
3618, forest, ars_nouveau:archwood_forest, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
3619, forest, ars_nouveau:archwood_forest, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
3620, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:creeper, 30, 4, 4
3621, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:enderman, 5, 1, 4
3622, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:skeleton, 30, 4, 4
3623, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:slime, 30, 4, 4
3624, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:spider, 30, 4, 4
3625, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:witch, 5, 1, 1
3626, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:zombie, 30, 4, 4
3627, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
3628, forest, ars_nouveau:archwood_forest, MONSTER, quark:stoneling, 10, 1, 1
3629, forest, ars_nouveau:archwood_forest, MONSTER, quark:toretoise, 10, 2, 4
3630, forest, ars_nouveau:archwood_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
3631, forest, ars_nouveau:archwood_forest, CREATURE, alexsmobs:grizzly_bear, 20, 2, 3
3632, forest, ars_nouveau:archwood_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
3633, forest, ars_nouveau:archwood_forest, CREATURE, alexsmobs:skunk, 10, 1, 2
3634, forest, ars_nouveau:archwood_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
3635, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:blazing_weald_walker, 10, 1, 1
3636, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:cascading_weald_walker, 10, 1, 1
3637, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 3
3638, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3639, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:flourishing_weald_walker, 10, 1, 1
3640, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3641, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:starbuncle, 10, 3, 5
3642, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3643, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:vexing_weald_walker, 10, 1, 1
3644, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 3
3645, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3646, forest, ars_nouveau:archwood_forest, CREATURE, crittersandcompanions:ferret, 5, 2, 3
3647, forest, ars_nouveau:archwood_forest, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
3648, forest, ars_nouveau:archwood_forest, CREATURE, hexerei:crow, 20, 2, 5
3649, forest, ars_nouveau:archwood_forest, CREATURE, minecraft:chicken, 10, 4, 4
3650, forest, ars_nouveau:archwood_forest, CREATURE, minecraft:cow, 10, 4, 4
3651, forest, ars_nouveau:archwood_forest, CREATURE, minecraft:pig, 10, 4, 4
3652, forest, ars_nouveau:archwood_forest, CREATURE, minecraft:sheep, 12, 4, 4
3653, forest, ars_nouveau:archwood_forest, CREATURE, minecraft:wolf, 10, 4, 4
3654, forest, ars_nouveau:archwood_forest, CREATURE, mythicmounts:moth, 15, 1, 2
3655, forest, ars_nouveau:archwood_forest, CREATURE, mythicmounts:firebird, 1, 1, 1
3656, forest, ars_nouveau:archwood_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
3657, forest, ars_nouveau:archwood_forest, AMBIENT, minecraft:bat, 10, 8, 8
3658, forest, ars_nouveau:archwood_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3659, forest, ars_nouveau:archwood_forest, WATER_CREATURE, ars_elemental:siren_entity, 30, 1, 3
3660, forest, ars_nouveau:archwood_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
3661, forest, ars_nouveau:archwood_forest, rascals, friendsandfoes:rascal, 4, 1, 1
3662, forest, ars_elemental:flashing_forest, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
3663, forest, ars_elemental:flashing_forest, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
3664, forest, ars_elemental:flashing_forest, MONSTER, minecraft:creeper, 30, 4, 4
3665, forest, ars_elemental:flashing_forest, MONSTER, minecraft:enderman, 5, 1, 4
3666, forest, ars_elemental:flashing_forest, MONSTER, minecraft:skeleton, 30, 4, 4
3667, forest, ars_elemental:flashing_forest, MONSTER, minecraft:slime, 30, 4, 4
3668, forest, ars_elemental:flashing_forest, MONSTER, minecraft:spider, 30, 4, 4
3669, forest, ars_elemental:flashing_forest, MONSTER, minecraft:witch, 5, 1, 1
3670, forest, ars_elemental:flashing_forest, MONSTER, minecraft:zombie, 30, 4, 4
3671, forest, ars_elemental:flashing_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
3672, forest, ars_elemental:flashing_forest, MONSTER, quark:stoneling, 10, 1, 1
3673, forest, ars_elemental:flashing_forest, MONSTER, quark:toretoise, 10, 2, 4
3674, forest, ars_elemental:flashing_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
3675, forest, ars_elemental:flashing_forest, CREATURE, alexsmobs:grizzly_bear, 20, 2, 3
3676, forest, ars_elemental:flashing_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
3677, forest, ars_elemental:flashing_forest, CREATURE, alexsmobs:skunk, 10, 1, 2
3678, forest, ars_elemental:flashing_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
3679, forest, ars_elemental:flashing_forest, CREATURE, ars_elemental:flashing_weald_walker, 10, 1, 3
3680, forest, ars_elemental:flashing_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 3
3681, forest, ars_elemental:flashing_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3682, forest, ars_elemental:flashing_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3683, forest, ars_elemental:flashing_forest, CREATURE, ars_nouveau:starbuncle, 10, 3, 5
3684, forest, ars_elemental:flashing_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3685, forest, ars_elemental:flashing_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 3
3686, forest, ars_elemental:flashing_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3687, forest, ars_elemental:flashing_forest, CREATURE, crittersandcompanions:ferret, 5, 2, 3
3688, forest, ars_elemental:flashing_forest, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
3689, forest, ars_elemental:flashing_forest, CREATURE, hexerei:crow, 20, 2, 5
3690, forest, ars_elemental:flashing_forest, CREATURE, minecraft:chicken, 10, 4, 4
3691, forest, ars_elemental:flashing_forest, CREATURE, minecraft:cow, 10, 4, 4
3692, forest, ars_elemental:flashing_forest, CREATURE, minecraft:pig, 10, 4, 4
3693, forest, ars_elemental:flashing_forest, CREATURE, minecraft:sheep, 12, 4, 4
3694, forest, ars_elemental:flashing_forest, CREATURE, mythicmounts:moth, 12, 1, 2
3695, forest, ars_elemental:flashing_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
3696, forest, ars_elemental:flashing_forest, AMBIENT, minecraft:bat, 10, 8, 8
3697, forest, ars_elemental:flashing_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3698, forest, ars_elemental:flashing_forest, WATER_CREATURE, ars_elemental:siren_entity, 30, 1, 3
3699, forest, ars_elemental:flashing_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
3700, forest, ars_elemental:flashing_forest, rascals, friendsandfoes:rascal, 4, 1, 1
3701, forest, ars_elemental:blazing_forest, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
3702, forest, ars_elemental:blazing_forest, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
3703, forest, ars_elemental:blazing_forest, MONSTER, minecraft:creeper, 30, 4, 4
3704, forest, ars_elemental:blazing_forest, MONSTER, minecraft:enderman, 5, 1, 4
3705, forest, ars_elemental:blazing_forest, MONSTER, minecraft:skeleton, 30, 4, 4
3706, forest, ars_elemental:blazing_forest, MONSTER, minecraft:slime, 30, 4, 4
3707, forest, ars_elemental:blazing_forest, MONSTER, minecraft:spider, 30, 4, 4
3708, forest, ars_elemental:blazing_forest, MONSTER, minecraft:witch, 5, 1, 1
3709, forest, ars_elemental:blazing_forest, MONSTER, minecraft:zombie, 30, 4, 4
3710, forest, ars_elemental:blazing_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
3711, forest, ars_elemental:blazing_forest, MONSTER, quark:stoneling, 10, 1, 1
3712, forest, ars_elemental:blazing_forest, MONSTER, quark:toretoise, 10, 2, 4
3713, forest, ars_elemental:blazing_forest, CREATURE, alexsmobs:blue_jay, 15, 2, 4
3714, forest, ars_elemental:blazing_forest, CREATURE, alexsmobs:grizzly_bear, 19, 2, 3
3715, forest, ars_elemental:blazing_forest, CREATURE, alexsmobs:raccoon, 11, 2, 4
3716, forest, ars_elemental:blazing_forest, CREATURE, alexsmobs:skunk, 9, 1, 2
